Timestamp;Speed;DistanceFromCenter;TrackAngle;TrackDistance;WorldPosition;WorldRotation;Throttle;Brakes;Steering;Gear
1731756939.1482477;0.0;-3.88560939;-0.806971;2005.2417;{'X': -8.512001, 'Y': -0.0540509224, 'Z': 3.92999268};{'X': 359.9761, 'Y': 0.0, 'Z': 9.659149e-06};90;0;38;1
1731756939.3337336;0.8044294;-3.883404;-0.7689767;2005.258;{'X': -8.495655, 'Y': -0.054749012, 'Z': 3.92758179};{'X': 359.975464, 'Y': 0.0475387573, 'Z': -0.000170314481};90;0;41;1
1731756939.3489451;0.8044294;-3.883404;-0.7689767;2005.258;{'X': -8.495655, 'Y': -0.054749012, 'Z': 3.92758179};{'X': 359.975464, 'Y': 0.0475387573, 'Z': -0.000170314481};90;0;36;1
1731756939.3658555;-0.239770979;-3.88268948;-0.751474;2005.26306;{'X': -8.49068451, 'Y': -0.054623723, 'Z': 3.92678833};{'X': 359.975739, 'Y': 0.06969452, 'Z': -0.000211420673};90;0;41;1
1731756939.3827646;-0.109959982;-3.88170052;-0.732218862;2005.26953;{'X': -8.484203, 'Y': -0.054507494, 'Z': 3.925705};{'X': 359.97583, 'Y': 0.0944519043, 'Z': -0.0002875266};90;0;40;1
1731756939.3983734;0.0399436951;-3.880513;-0.7127182;2005.27722;{'X': -8.476501, 'Y': -0.054402113, 'Z': 3.924408};{'X': 359.975769, 'Y': 0.120552063, 'Z': -0.000364773121};90;0;39;1
1731756939.4170473;0.8597785;-3.879173;-0.6918207;2005.28589;{'X': -8.467834, 'Y': -0.0543086529, 'Z': 3.92295837};{'X': 359.975616, 'Y': 0.148460388, 'Z': -0.0004205177};90;0;39;1
1731756939.4347663;1.28355682;-3.87772632;-0.668225348;2005.29553;{'X': -8.458183, 'Y': -0.0542267561, 'Z': 3.92137146};{'X': 359.975433, 'Y': 0.181030273, 'Z': -0.0004427041};90;0;38;1
1731756939.4503412;1.28355682;-3.87772632;-0.668225348;2005.29553;{'X': -8.458183, 'Y': -0.0542267561, 'Z': 3.92137146};{'X': 359.975433, 'Y': 0.181030273, 'Z': -0.0004427041};90;0;38;1
1731756939.4671779;0.396588534;-3.87608123;-0.6373509;2005.30664;{'X': -8.447121, 'Y': -0.054156065, 'Z': 3.919571};{'X': 359.97522, 'Y': 0.226013184, 'Z': -0.000479145441};90;0;41;1
1731756939.4818077;0.6782796;-3.87405467;-0.6061952;2005.31921;{'X': -8.434582, 'Y': -0.0540957451, 'Z': 3.91737366};{'X': 359.975067, 'Y': 0.274169922, 'Z': -0.0005697672};90;0;38;1
1731756939.498324;0.579423;-3.87192154;-0.573349059;2005.333;{'X': -8.420849, 'Y': -0.05404508, 'Z': 3.91505432};{'X': 359.9749, 'Y': 0.3285675, 'Z': -0.0006135656};90;0;37;1
1731756939.5150125;0.752929032;-3.86959;-0.545004666;2005.34839;{'X': -8.405525, 'Y': -0.0540025234, 'Z': 3.912506};{'X': 359.974823, 'Y': 0.3823471, 'Z': -0.000665187254};90;0;37;1
1731756939.533731;1.1158843;-3.86712122;-0.519264638;2005.36487;{'X': -8.389053, 'Y': -0.0539674759, 'Z': 3.9098053};{'X': 359.974762, 'Y': 0.4397049, 'Z': -0.000688319153};90;0;36;1
1731756939.550222;1.1158843;-3.86712122;-0.519264638;2005.36487;{'X': -8.389053, 'Y': -0.0539674759, 'Z': 3.9098053};{'X': 359.974762, 'Y': 0.4397049, 'Z': -0.000688319153};90;0;36;1
1731756939.5658453;1.08733416;-3.86448479;-0.496534377;2005.38269;{'X': -8.371281, 'Y': -0.053938508, 'Z': 3.90693665};{'X': 359.974731, 'Y': 0.5019531, 'Z': -0.000697836454};90;0;41;1
1731756939.582951;1.313673;-3.86143661;-0.480512828;2005.40186;{'X': -8.352119, 'Y': -0.0539146662, 'Z': 3.90362549};{'X': 359.974731, 'Y': 0.570510864, 'Z': -0.0007667004};90;0;36;1
1731756939.5984378;1.09648716;-3.85831213;-0.473539531;2005.42236;{'X': -8.331631, 'Y': -0.0538951159, 'Z': 3.90020752};{'X': 359.974731, 'Y': 0.643898, 'Z': -0.000789541344};90;0;38;1
1731756939.6150925;1.46787882;-3.85492849;0.478472352;2005.44421;{'X': -8.309895, 'Y': -0.0538790226, 'Z': 3.89653015};{'X': 359.9748, 'Y': 0.7207184, 'Z': -0.000819638546};90;0;35;1
1731756939.6319191;1.27125156;-3.851423;0.497321934;2005.46741;{'X': -8.28672, 'Y': -0.0538655519, 'Z': 3.8927002};{'X': 359.974854, 'Y': 0.8010025, 'Z': -0.0008250447};90;0;35;1
1731756939.6504886;1.27125156;-3.851423;0.497321934;2005.46741;{'X': -8.28672, 'Y': -0.0538655519, 'Z': 3.8927002};{'X': 359.974854, 'Y': 0.8010025, 'Z': -0.0008250447};90;0;34;1
1731756939.6670337;1.46761906;-3.84779572;0.5274898;2005.49207;{'X': -8.262154, 'Y': -0.05385399, 'Z': 3.888733};{'X': 359.974945, 'Y': 0.881652832, 'Z': -0.0008233563};90;0;41;1
1731756939.6835706;1.47152543;-3.84363461;0.574031234;2005.518;{'X': -8.2363205, 'Y': -0.0538438559, 'Z': 3.88421631};{'X': 359.975037, 'Y': 0.9736786, 'Z': -0.000902482134};90;0;34;1
1731756939.6997046;1.59337616;-3.839428;0.6308707;2005.54517;{'X': -8.209137, 'Y': -0.0538345575, 'Z': 3.87963867};{'X': 359.975128, 'Y': 1.065712, 'Z': -0.0009109305};90;0;33;1
1731756939.7150116;1.66274321;-3.83513;0.6960504;2005.57373;{'X': -8.180592, 'Y': -0.0538259745, 'Z': 3.87495422};{'X': 359.97522, 'Y': 1.15865326, 'Z': -0.00089876767};90;0;33;1
1731756939.7315865;1.75250137;-3.83071017;0.7689767;2005.60376;{'X': -8.150707, 'Y': -0.05381751, 'Z': 3.87011719};{'X': 359.9753, 'Y': 1.25379181, 'Z': -0.0008873943};90;0;32;1
1731756939.748357;1.75250137;-3.83071017;0.7689767;2005.60376;{'X': -8.150707, 'Y': -0.05381751, 'Z': 3.87011719};{'X': 359.9753, 'Y': 1.25379181, 'Z': -0.0008873943};90;0;33;1
1731756939.7669983;1.83672631;-3.82609224;0.848806262;2005.635;{'X': -8.119488, 'Y': -0.053809166, 'Z': 3.86506653};{'X': 359.9754, 'Y': 1.351944, 'Z': -0.000887305};90;0;41;1
1731756939.783534;1.92683291;-3.820788;0.9441901;2005.66748;{'X': -8.08707, 'Y': -0.0538005829, 'Z': 3.859314};{'X': 359.975464, 'Y': 1.46379852, 'Z': -0.00100138388};90;0;32;1
1731756939.8004901;2.00942326;-3.81543827;1.04248929;2005.70129;{'X': -8.053284, 'Y': -0.05379176, 'Z': 3.85350037};{'X': 359.975555, 'Y': 1.574997, 'Z': -0.00102615508};90;0;31;1
1731756939.81717;2.08615875;-3.810058;1.14260972;2005.73657;{'X': -8.018127, 'Y': -0.0537824631, 'Z': 3.847641};{'X': 359.975616, 'Y': 1.68531036, 'Z': -0.00101290154};90;0;30;1
1731756939.83172;2.16265249;-3.80463266;1.2441119;2005.77319;{'X': -7.98160553, 'Y': -0.0537728071, 'Z': 3.84170532};{'X': 359.975677, 'Y': 1.79528046, 'Z': -0.0009847929};90;0;31;1
1731756939.8483875;2.16265249;-3.80463266;1.2441119;2005.77319;{'X': -7.98160553, 'Y': -0.0537728071, 'Z': 3.84170532};{'X': 359.975677, 'Y': 1.79528046, 'Z': -0.0009847929};90;0;31;1
1731756939.8651164;2.24073815;-3.799009;1.34944212;2005.81116;{'X': -7.94374847, 'Y': -0.0537625551, 'Z': 3.835556};{'X': 359.975739, 'Y': 1.90776825, 'Z': -0.0009788065};90;0;41;1
1731756939.8818595;2.32523322;-3.79260778;1.46993613;2005.85022;{'X': -7.904709, 'Y': -0.0537517071, 'Z': 3.82862854};{'X': 359.975769, 'Y': 2.03504181, 'Z': -0.00110314065};90;0;36;1
1731756939.9012275;2.40857148;-3.78584051;1.59740686;2005.89063;{'X': -7.864376, 'Y': -0.053740263, 'Z': 3.82130432};{'X': 359.9758, 'Y': 2.168335, 'Z': -0.00120990467};90;0;28;1
1731756939.9170122;2.47905922;-3.779226;1.720446;2005.9325;{'X': -7.822632, 'Y': -0.0537282228, 'Z': 3.81410217};{'X': 359.975861, 'Y': 2.295845, 'Z': -0.00119688816};90;0;28;1
1731756939.9336731;2.55100584;-3.77258158;1.84185684;2005.97571;{'X': -7.7795105, 'Y': -0.0537155867, 'Z': 3.80686951};{'X': 359.9759, 'Y': 2.42105865, 'Z': -0.00116213271};90;0;28;1
1731756939.94824;2.55100584;-3.77258158;1.84185684;2005.97571;{'X': -7.7795105, 'Y': -0.0537155867, 'Z': 3.80686951};{'X': 359.9759, 'Y': 2.42105865, 'Z': -0.00116213271};90;0;28;1
1731756939.965071;2.624899;-3.76584578;1.96363676;2006.02026;{'X': -7.735031, 'Y': -0.0537023544, 'Z': 3.79951477};{'X': 359.9759, 'Y': 2.54598236, 'Z': -0.00112960674};90;0;41;1
1731756939.9816384;2.7066288;-3.75836277;2.09909749;2006.066;{'X': -7.68935776, 'Y': -0.0536886454, 'Z': 3.79141235};{'X': 359.975922, 'Y': 2.68438721, 'Z': -0.00123442826};90;0;27;1
1731756939.9992838;2.7830646;-3.75084949;2.232743;2006.11316;{'X': -7.642311, 'Y': -0.05367434, 'Z': 3.783249};{'X': 359.975952, 'Y': 2.820572, 'Z': -0.0012601224};90;0;27;1
1731756940.018229;2.85551524;-3.74326038;2.36529565;2006.16174;{'X': -7.593899, 'Y': -0.05365944, 'Z': 3.774994};{'X': 359.975952, 'Y': 2.95502472, 'Z': -0.00125327881};90;0;27;1
1731756940.0338511;2.92935848;-3.73554945;2.49794865;2006.21155;{'X': -7.544136, 'Y': -0.05364418, 'Z': 3.7665863};{'X': 359.975952, 'Y': 3.08939362, 'Z': -0.00124849554};90;0;25;1
1731756940.0504675;2.92935848;-3.73554945;2.49794865;2006.21155;{'X': -7.544136, 'Y': -0.05364418, 'Z': 3.7665863};{'X': 359.975952, 'Y': 3.08939362, 'Z': -0.00124849554};90;0;26;1
1731756940.0650785;3.00310349;-3.72767115;2.63053846;2006.26282;{'X': -7.493023, 'Y': -0.0536283255, 'Z': 3.75801086};{'X': 359.975983, 'Y': 3.2232666, 'Z': -0.00124177628};90;0;41;1
1731756940.0816607;3.08398938;-3.71903038;2.77699661;2006.31519;{'X': -7.440727, 'Y': -0.053612113, 'Z': 3.748642};{'X': 359.975983, 'Y': 3.37106323, 'Z': -0.00137599965};90;0;26;1
1731756940.0983586;3.16085267;-3.71031356;2.921211;2006.369;{'X': -7.387062, 'Y': -0.0535953045, 'Z': 3.73918152};{'X': 359.975983, 'Y': 3.51637268, 'Z': -0.00142172154};90;0;24;1
1731756940.11493;3.23136473;-3.70158219;3.06190133;2006.42419;{'X': -7.33202, 'Y': -0.05357802, 'Z': 3.72969055};{'X': 359.975983, 'Y': 3.65788269, 'Z': -0.001417863};90;0;23;1
1731756940.1343195;3.30215454;-3.69280529;3.199594;2006.48071;{'X': -7.275608, 'Y': -0.0535603762, 'Z': 3.72013855};{'X': 359.975983, 'Y': 3.79605865, 'Z': -0.00139079313};90;0;32;1
1731756940.1506329;3.30215454;-3.69280529;3.199594;2006.48071;{'X': -7.275608, 'Y': -0.0535603762, 'Z': 3.72013855};{'X': 359.975983, 'Y': 3.79605865, 'Z': -0.00139079313};90;0;23;1
1731756940.1679926;3.37453151;-3.683922;3.33589339;2006.53857;{'X': -7.217846, 'Y': -0.0535423756, 'Z': 3.71044922};{'X': 359.976, 'Y': 3.932747, 'Z': -0.00137189729};90;0;40;1
1731756940.1840305;3.45402622;-3.67421532;3.48588085;2006.59766;{'X': -7.158901, 'Y': -0.05352187, 'Z': 3.699936};{'X': 359.975952, 'Y': 4.08307648, 'Z': -0.00164888764};90;0;23;1
1731756940.1991174;3.530569;-3.664448;3.632756;2006.65808;{'X': -7.098591, 'Y': -0.0535001755, 'Z': 3.689331};{'X': 359.9759, 'Y': 4.23020935, 'Z': -0.00186855614};90;0;22;1
1731756940.215196;3.60155821;-3.65458965;3.77683163;2006.72;{'X': -7.03692245, 'Y': -0.0534755, 'Z': 3.67861938};{'X': 359.975769, 'Y': 4.37433624, 'Z': -0.00195421441};90;0;22;1
1731756940.2318144;3.67379117;-3.64457941;3.91961551;2006.78308;{'X': -6.97390747, 'Y': -0.0534491539, 'Z': 3.66773987};{'X': 359.975616, 'Y': 4.517029, 'Z': -0.00201960886};90;0;20;1
1731756940.2483382;3.67379117;-3.64457941;3.91961551;2006.78308;{'X': -6.97390747, 'Y': -0.0534491539, 'Z': 3.66773987};{'X': 359.975616, 'Y': 4.517029, 'Z': -0.00201960886};90;0;21;1
1731756940.2671359;3.74587417;-3.63443232;4.060618;2006.84766;{'X': -6.909542, 'Y': -0.0534214973, 'Z': 3.6566925};{'X': 359.975464, 'Y': 4.657799, 'Z': -0.002064544};90;0;40;1
1731756940.2832549;3.82449937;-3.62343121;4.21533251;2006.91333;{'X': -6.8440094, 'Y': -0.05339265, 'Z': 3.64479065};{'X': 359.975281, 'Y': 4.81232452, 'Z': -0.00224830676};90;0;20;1
1731756940.2999902;3.90119076;-3.612339;4.366639;2006.98035;{'X': -6.777115, 'Y': -0.0533627272, 'Z': 3.63276672};{'X': 359.9751, 'Y': 4.963295, 'Z': -0.0023309614};90;0;19;1
1731756940.3152125;3.970071;-3.60123229;4.51279831;2007.04871;{'X': -6.708847, 'Y': -0.05333197, 'Z': 3.62071228};{'X': 359.974884, 'Y': 5.109024, 'Z': -0.002350212};90;0;18;1
1731756940.3318005;4.03902245;-3.5900805;4.654126;2007.11853;{'X': -6.63920975, 'Y': -0.0533005, 'Z': 3.6085968};{'X': 359.97467, 'Y': 5.249817, 'Z': -0.00233938242};90;0;19;1
1731756940.3482444;4.03902245;-3.5900805;4.654126;2007.11853;{'X': -6.63920975, 'Y': -0.0533005, 'Z': 3.6085968};{'X': 359.97467, 'Y': 5.249817, 'Z': -0.00233938242};90;0;19;1
1731756940.364513;4.110723;-3.57873082;4.794158;2007.1897;{'X': -6.5682373, 'Y': -0.0532683134, 'Z': 3.5962677};{'X': 359.974457, 'Y': 5.389229, 'Z': -0.00234570983};90;0;40;1
1731756940.3852322;4.188513;-3.56646633;4.94874525;2007.262;{'X': -6.496113, 'Y': -0.05323577, 'Z': 3.58300781};{'X': 359.974243, 'Y': 5.54324341, 'Z': -0.002516617};90;0;29;1
1731756940.4018474;4.27293;-3.55328679;5.118028;2007.33545;{'X': -6.42285156, 'Y': -0.05320263, 'Z': 3.56880188};{'X': 359.974, 'Y': 5.71186829, 'Z': -0.00276807346};90;0;15;1
1731756940.4179447;4.35087;-3.53994036;5.28401661;2007.41016;{'X': -6.34824, 'Y': -0.0531690121, 'Z': 3.554428};{'X': 359.9738, 'Y': 5.877159, 'Z': -0.00289145531};90;0;15;1
1731756940.4343457;4.412852;-3.52683878;5.43793869;2007.48645;{'X': -6.27220535, 'Y': -0.05313492, 'Z': 3.540268};{'X': 359.973541, 'Y': 6.03031158, 'Z': -0.00286868331};90;0;13;1
1731756940.4482484;4.412852;-3.52683878;5.43793869;2007.48645;{'X': -6.27220535, 'Y': -0.05313492, 'Z': 3.540268};{'X': 359.973541, 'Y': 6.03031158, 'Z': -0.00286868331};90;0;15;1
1731756940.4649575;4.478274;-3.51379871;5.58359957;2007.564;{'X': -6.194786, 'Y': -0.05310023, 'Z': 3.52615356};{'X': 359.973328, 'Y': 6.175064, 'Z': -0.002803089};90;0;39;1
1731756940.4821894;4.55341768;-3.50005746;5.73839045;2007.64282;{'X': -6.11615753, 'Y': -0.05306518, 'Z': 3.511322};{'X': 359.973083, 'Y': 6.328888, 'Z': -0.00288419286};90;0;13;1
1731756940.5002427;4.624943;-3.48633242;5.885664;2007.723;{'X': -6.036148, 'Y': -0.0530296564, 'Z': 3.49647522};{'X': 359.97287, 'Y': 6.475197, 'Z': -0.00286913337};90;0;13;1
1731756940.5172515;4.689929;-3.47265363;6.02418232;2007.80457;{'X': -5.954754, 'Y': -0.0529936552, 'Z': 3.48167419};{'X': 359.972626, 'Y': 6.612625, 'Z': -0.00280666375};90;0;13;1
1731756940.5334628;4.757248;-3.45894527;6.156414;2007.88757;{'X': -5.871994, 'Y': -0.0529571772, 'Z': 3.46681213};{'X': 359.9724, 'Y': 6.74370575, 'Z': -0.00274758879};90;0;12;1
1731756940.550765;4.757248;-3.45894527;6.156414;2007.88757;{'X': -5.871994, 'Y': -0.0529571772, 'Z': 3.46681213};{'X': 359.9724, 'Y': 6.74370575, 'Z': -0.00274758879};90;0;13;1
1731756940.5658412;4.826159;-3.4451158;6.284128;2007.97192;{'X': -5.78788376, 'Y': -0.0529201031, 'Z': 3.45181274};{'X': 359.972168, 'Y': 6.870285, 'Z': -0.002709563};90;0;39;1
1731756940.582105;4.901381;-3.4304173;6.42443371;2008.05737;{'X': -5.702606, 'Y': -0.05288267, 'Z': 3.43592834};{'X': 359.971924, 'Y': 7.009392, 'Z': -0.002851895};90;0;13;1
1731756940.59868;4.97696161;-3.415613;6.559301;2008.14417;{'X': -5.61597443, 'Y': -0.052844882, 'Z': 3.41992188};{'X': 359.97168, 'Y': 7.14300537, 'Z': -0.00290928083};90;0;11;1
1731756940.6184297;5.043319;-3.40082455;6.68668365;2008.23242;{'X': -5.527973, 'Y': -0.05280626, 'Z': 3.40390015};{'X': 359.971436, 'Y': 7.26909637, 'Z': -0.00291347667};90;0;24;1
1731756940.63489;5.117593;-3.385244;6.82417965;2008.32178;{'X': -5.438778, 'Y': -0.052767396, 'Z': 3.387085};{'X': 359.9712, 'Y': 7.40525055, 'Z': -0.00306132575};90;0;11;1
1731756940.6510816;5.117593;-3.385244;6.82417965;2008.32178;{'X': -5.438778, 'Y': -0.052767396, 'Z': 3.387085};{'X': 359.9712, 'Y': 7.40525055, 'Z': -0.00306132575};90;0;7;1
1731756940.667246;5.182116;-3.36999965;6.94624853;2008.4126;{'X': -5.34816, 'Y': -0.0527277, 'Z': 3.370575};{'X': 359.970947, 'Y': 7.525955, 'Z': -0.0030273844};90;0;38;1
1731756940.6818445;5.25542068;-3.35423779;7.07260132;2008.50476;{'X': -5.256283, 'Y': -0.0526875257, 'Z': 3.353531};{'X': 359.9707, 'Y': 7.65087128, 'Z': -0.00310439221};90;0;8;1
1731756940.698564;5.32250738;-3.33856845;7.188892;2008.59827;{'X': -5.163021, 'Y': -0.0526468754, 'Z': 3.336563};{'X': 359.970459, 'Y': 7.765709, 'Z': -0.003084496};90;0;8;1
1731756940.714511;5.38868856;-3.322885;7.29766941;2008.69312;{'X': -5.06839371, 'Y': -0.05260575, 'Z': 3.31954956};{'X': 359.970184, 'Y': 7.873001, 'Z': -0.00305157271};90;0;8;1
1731756940.7336462;5.45643044;-3.30709553;7.400803;2008.78931;{'X': -4.972416, 'Y': -0.0525639057, 'Z': 3.3024292};{'X': 359.96994, 'Y': 7.974556, 'Z': -0.00302456552};90;0;6;1
1731756940.7506988;5.45643044;-3.30709553;7.400803;2008.78931;{'X': -4.972416, 'Y': -0.0525639057, 'Z': 3.3024292};{'X': 359.96994, 'Y': 7.974556, 'Z': -0.00302456552};90;0;8;1
1731756940.768957;5.525321;-3.29117012;7.49959755;2008.88684;{'X': -4.875099, 'Y': -0.0525214672, 'Z': 3.285141};{'X': 359.969666, 'Y': 8.071754, 'Z': -0.00301387324};90;0;38;1
1731756940.782042;5.59913635;-3.27433038;7.611488;2008.98547;{'X': -4.776623, 'Y': -0.0524785519, 'Z': 3.266922};{'X': 359.9694, 'Y': 8.182037, 'Z': -0.00318850949};90;0;6;1
1731756940.7986188;5.14930534;-3.2573154;7.71396;2009.0863;{'X': -4.676014, 'Y': -0.051232338, 'Z': 3.24847412};{'X': 359.993744, 'Y': 8.284241, 'Z': -0.00367123378};90;0;6;1
1731756940.8183296;6.593863;-3.24053812;7.81095171;2009.18713;{'X': -4.57539, 'Y': -0.05074191, 'Z': 3.23027039};{'X': 359.991425, 'Y': 8.379417, 'Z': -0.00360242533};90;0;3;1
1731756940.8344173;4.156958;-3.22375464;7.89463663;2009.291;{'X': -4.471798, 'Y': -0.05051577, 'Z': 3.21202087};{'X': 359.985168, 'Y': 8.461021, 'Z': -0.003415072};90;0;21;1
1731756940.8504825;4.156958;-3.22375464;7.89463663;2009.291;{'X': -4.471798, 'Y': -0.05051577, 'Z': 3.21202087};{'X': 359.985168, 'Y': 8.461021, 'Z': -0.003415072};90;0;3;1
1731756940.8661883;9.355475;-3.20750141;7.970335;2009.39331;{'X': -4.36972427, 'Y': -0.05041337, 'Z': 3.194336};{'X': 359.9796, 'Y': 8.534676, 'Z': -0.00325573445};90;0;37;1
1731756940.899407;8.870779;-3.17401552;8.12695;2009.59766;{'X': -4.16585159, 'Y': -0.05038476, 'Z': 3.15800476};{'X': 359.973236, 'Y': 8.68746948, 'Z': -0.00344250025};90;0;6;2
1731756940.916248;5.541334;-3.15765977;8.199608;2009.69788;{'X': -4.06580734, 'Y': -0.0511091948, 'Z': 3.14025879};{'X': 359.963379, 'Y': 8.757912, 'Z': -0.00337918662};90;0;4;2
1731756940.933646;4.68514347;-3.14129615;8.265766;2009.79919;{'X': -3.9647522, 'Y': -0.05074942, 'Z': 3.122467};{'X': 359.9741, 'Y': 8.822884, 'Z': -0.00359208672};90;0;4;2
1731756940.9501991;4.68514347;-3.14129615;8.265766;2009.79919;{'X': -3.9647522, 'Y': -0.05074942, 'Z': 3.122467};{'X': 359.9741, 'Y': 8.822884, 'Z': -0.00359208672};90;0;6;2
1731756940.9670281;6.93154335;-3.12490964;8.325768;2009.9;{'X': -3.864151, 'Y': -0.0506353378, 'Z': 3.10467529};{'X': 359.974854, 'Y': 8.881172, 'Z': -0.003647236};90;0;36;2
1731756940.9826112;2.98112869;-3.10713434;8.41564;2010.003;{'X': -3.761406, 'Y': -0.0505949259, 'Z': 3.08544922};{'X': 359.973938, 'Y': 8.969269, 'Z': -0.003987052};90;0;3;2
1731756940.9993062;9.553045;-3.08986115;8.491303;2010.10352;{'X': -3.66111755, 'Y': -0.05058372, 'Z': 3.06677246};{'X': 359.972717, 'Y': 9.043144, 'Z': -0.00410524663};90;0;3;2
1731756941.0161116;4.52107334;-3.07230043;8.558803;2010.20776;{'X': -3.55719376, 'Y': -0.0505797863, 'Z': 3.04774475};{'X': 359.972137, 'Y': 9.10881, 'Z': -0.004127359};90;0;3;2
1731756941.0322678;8.02526;-3.05521226;8.626529;2010.31018;{'X': -3.4549675, 'Y': -0.0505795479, 'Z': 3.02922058};{'X': 359.97168, 'Y': 9.174744, 'Z': -0.004260548};90;0;1;2
1731756941.050911;8.02526;-3.05521226;8.626529;2010.31018;{'X': -3.4549675, 'Y': -0.0505795479, 'Z': 3.02922058};{'X': 359.97168, 'Y': 9.174744, 'Z': -0.004260548};90;0;4;2
1731756941.0682783;3.1687305;-3.03757787;8.68998;2010.41626;{'X': -3.34913254, 'Y': -0.05057609, 'Z': 3.010086};{'X': 359.9717, 'Y': 9.236382, 'Z': -0.00453738635};90;0;36;2
1731756941.0838075;9.856;-3.01969934;8.753694;2010.52;{'X': -3.24567032, 'Y': -0.0505708456, 'Z': 2.99075317};{'X': 359.971619, 'Y': 9.298279, 'Z': -0.00492537348};90;0;19;2
1731756941.0993435;5.33079767;-2.99974966;8.851639;2010.62683;{'X': -3.13912582, 'Y': -0.0505577326, 'Z': 2.96929932};{'X': 359.971954, 'Y': 9.394386, 'Z': -0.00558606675};90;0;0;2
1731756941.116904;6.79453754;-2.97978544;8.963987;2010.73279;{'X': -3.033413, 'Y': -0.05054152, 'Z': 2.94784546};{'X': 359.9721, 'Y': 9.50499, 'Z': 359.99408};90;0;-1;2
1731756941.1324713;4.23644543;-2.9598546;9.049717;2010.84192;{'X': -2.92453384, 'Y': -0.0505182743, 'Z': 2.92637634};{'X': 359.972473, 'Y': 9.588852, 'Z': 359.9941};90;0;-1;2
1731756941.148679;4.23644543;-2.9598546;9.049717;2010.84192;{'X': -2.92453384, 'Y': -0.0505182743, 'Z': 2.92637634};{'X': 359.972473, 'Y': 9.588852, 'Z': 359.9941};90;0;-4;2
1731756941.1672697;9.724643;-2.94120526;9.110676;2010.94922;{'X': -2.817459, 'Y': -0.0504924059, 'Z': 2.90620422};{'X': 359.972534, 'Y': 9.647903, 'Z': -0.00554053066};90;0;35;2
1731756941.185211;4.9353323;-2.92187262;9.170955;2011.06042;{'X': -2.70660782, 'Y': -0.0504590273, 'Z': 2.88529968};{'X': 359.972839, 'Y': 9.706268, 'Z': -0.0053521893};90;0;-2;2
1731756941.2006245;8.419234;-2.903212;9.21567249;2011.17078;{'X': -2.59645844, 'Y': -0.0504235029, 'Z': 2.86508179};{'X': 359.9729, 'Y': 9.749023, 'Z': -0.005079481};90;0;-1;2
1731756941.2152247;4.01506329;-2.884341;9.249984;2011.28491;{'X': -2.48263168, 'Y': -0.05038178, 'Z': 2.84458923};{'X': 359.973175, 'Y': 9.781319, 'Z': -0.004842536};90;0;0;2
1731756941.2314281;10.5808125;-2.86597371;9.279236;2011.39661;{'X': -2.37114716, 'Y': -0.05033946, 'Z': 2.824646};{'X': 359.973083, 'Y': 9.808571, 'Z': -0.004694563};90;0;-3;2
1731756941.2491305;10.5808125;-2.86597371;9.279236;2011.39661;{'X': -2.37114716, 'Y': -0.05033946, 'Z': 2.824646};{'X': 359.973083, 'Y': 9.808571, 'Z': -0.004694563};90;0;0;2
1731756941.2659404;6.10109854;-2.847137;9.303751;2011.51221;{'X': -2.25585175, 'Y': -0.05029118, 'Z': 2.8041687};{'X': 359.973267, 'Y': 9.831001, 'Z': -0.0046166135};90;0;34;2
1731756941.284377;6.81799364;-2.827433;9.34134;2011.62854;{'X': -2.13977432, 'Y': -0.05024159, 'Z': 2.78282166};{'X': 359.9733, 'Y': 9.866539, 'Z': -0.00481742434};90;0;-3;2
1731756941.3010314;5.813096;-2.8072536;9.378508;2011.763;{'X': -2.02184677, 'Y': -0.0501892567, 'Z': 2.7613678};{'X': 359.9734, 'Y': 9.897285, 'Z': -0.004890609};90;0;-2;2
1731756941.3170748;7.666279;-2.78705931;9.405608;2011.88159;{'X': -1.90335464, 'Y': -0.0501356125, 'Z': 2.740158};{'X': 359.973358, 'Y': 9.9161, 'Z': -0.00485140365};90;0;-6;2
1731756941.333083;5.0746274;-2.76715636;9.418034;2012.00293;{'X': -1.78219986, 'Y': -0.0500791073, 'Z': 2.71923828};{'X': 359.973419, 'Y': 9.920013, 'Z': -0.004642404};90;0;14;2
1731756941.3487163;5.0746274;-2.76715636;9.418034;2012.00293;{'X': -1.78219986, 'Y': -0.0500791073, 'Z': 2.71923828};{'X': 359.973419, 'Y': 9.920013, 'Z': -0.004642404};90;0;-6;2
1731756941.366871;9.57901;-2.74784875;9.414004;2012.12354;{'X': -1.66177368, 'Y': -0.0500223637, 'Z': 2.69891357};{'X': 359.973328, 'Y': 9.907524, 'Z': -0.00442915037};90;0;33;2
1731756941.3835912;5.071411;-2.72750688;9.421309;2012.24768;{'X': -1.53774261, 'Y': -0.04996252, 'Z': 2.67752075};{'X': 359.973419, 'Y': 9.906151, 'Z': -0.004491401};90;0;-2;2
1731756941.40117;9.945151;-2.70751619;9.428692;2012.37036;{'X': -1.41518784, 'Y': -0.04990375, 'Z': 2.65649414};{'X': 359.973267, 'Y': 9.904869, 'Z': -0.00453465};90;0;-7;2
1731756941.4182894;5.43566942;-2.68761945;9.418785;2012.49707;{'X': -1.28871155, 'Y': -0.0498416424, 'Z': 2.63552856};{'X': 359.973358, 'Y': 9.886032, 'Z': -0.00439024344};90;0;-4;2
